"edit_history_tweet_ids","id","text","withheld","text_token","text_string"
[1596144559301759000],1596144559301759000,"""much though it pains us to give #keynes credit for anything, in this case, he happens to have been right, roughly 80 years before the fact. read: the puritan gift https://t.co/zjv0yfcjgq #valueinvesting #stocks #inflation #fintwit #recession https://t.co/gugxwddu7n""",null,"[""much"",""though"",""pains"",""us"",""give"",""keynes"",""credit"",""anything"",""case"",""happens"",""right"",""roughly"",""80"",""years"",""fact"",""read"",""puritan"",""gift"",""co"",""zjv0yfcjgq"",""valueinvesting"",""stocks"",""inflation"",""fintwit"",""recession"",""co"",""gugxwddu7n""]","much though pains give keynes credit anything case happens right roughly years fact read puritan gift zjv0yfcjgq valueinvesting stocks inflation fintwit recession gugxwddu7n"
[1596144443761242000],1596144443761242000,"""this year has been about #fed rate hikes and inflation driving real 2y rates to trend higher all year.  it has not been about a #recession.  now, real 2yr yields are on the 50 day mvg avg before the next #fed decision and cash on the sidelines. https://t.co/wv9m84w867""",null,"[""year"",""fed"",""rate"",""hikes"",""inflation"",""driving"",""real"",""2y"",""rates"",""trend"",""higher"",""year"",""recession"",""real"",""2yr"",""yields"",""50"",""day"",""mvg"",""avg"",""next"",""fed"",""decision"",""cash"",""sidelines"",""co"",""wv9m84w867""]","year fed rate hikes inflation driving real rates trend higher year recession real 2yr yields day mvg avg next fed decision cash sidelines wv9m84w867"
[1596143690204184600],1596143690204184600,"""it is your fault @joebiden we the people are going thru #inflation and suffering with no money , no food , no homes !!! &amp; worse it is your fault @potus a #recession is inevitable 🤣🤣🤣 i told you you would know hell itself ¡¡¡ when i suffer all suffer worse @whitehouse !!!\n\n#iam""",null,"[""fault"",""joebiden"",""people"",""going"",""thru"",""inflation"",""suffering"",""money"",""food"",""homes"",""amp"",""worse"",""fault"",""potus"",""recession"",""inevitable"",""told"",""would"",""know"",""hell"",""suffer"",""suffer"",""worse"",""whitehouse"",""iam""]","fault joebiden people going thru inflation suffering money food homes amp worse fault potus recession inevitable told would know hell suffer suffer worse whitehouse iam"
[1596143168390860800],1596143168390860800,"#recession \n\nhttps://t.co/6arofmolvj",null,"[""recession"",""co"",""6arofmolvj""]","recession 6arofmolvj"
[1596142634145566700],1596142634145566700,"""for the #recession and #earnings are going to collapse crowd, this type of buyback activity is not normal during an equity bear market. https://t.co/r01thuuoyk""",null,"[""recession"",""earnings"",""going"",""collapse"",""crowd"",""type"",""buyback"",""activity"",""normal"",""equity"",""bear"",""market"",""co"",""r01thuuoyk""]","recession earnings going collapse crowd type buyback activity normal equity bear market r01thuuoyk"
[1596142110566076400],1596142110566076400,"we covered all the global economic events from #renewableenergy to the #worldcup and what all these mean to the financial markets.\n\naccess this week's the weekly beacon at https://t.co/rhwoij2vz4\n\n#copperdemand #coinbase #savingsrate #recession #moneysupply",null,"[""covered"",""global"",""economic"",""events"",""renewableenergy"",""worldcup"",""mean"",""financial"",""markets"",""access"",""week"",""weekly"",""beacon"",""co"",""rhwoij2vz4"",""copperdemand"",""coinbase"",""savingsrate"",""recession"",""moneysupply""]","covered global economic events renewableenergy worldcup mean financial markets access week weekly beacon rhwoij2vz4 copperdemand coinbase savingsrate recession moneysupply"
[1596141694990569500],1596141694990569500,"""ubs strategist sees #stocks lower, inflation cooling, #recession hitting - markets insider https://t.co/joanjxrtd1 https://t.co/nsjtwolv9r""",null,"[""ubs"",""strategist"",""sees"",""stocks"",""lower"",""inflation"",""cooling"",""recession"",""hitting"",""markets"",""insider"",""co"",""joanjxrtd1"",""co"",""nsjtwolv9r""]","ubs strategist sees stocks lower inflation cooling recession hitting markets insider joanjxrtd1 nsjtwolv9r"
[1596141662140600300],1596141662140600300,"#newzealand #inflation #recession\n\nhttps://t.co/0ezwdqk4t0",null,"[""newzealand"",""inflation"",""recession"",""co"",""0ezwdqk4t0""]","newzealand inflation recession 0ezwdqk4t0"
[1596141658332024800],1596141658332024800,"good morning.\ntime to get back to trading. on my #premarket watchlist is.\n$tsla $dm.v $muln $aapl\nwill be picking a few more.\n\n#recession #stocktowatch #stocktobuy #stockmarket",null,"[""good"",""morning"",""time"",""get"",""back"",""trading"",""premarket"",""watchlist"",""tsla"",""dm"",""v"",""muln"",""aapl"",""picking"",""recession"",""stocktowatch"",""stocktobuy"",""stockmarket""]","good morning time get back trading premarket watchlist tsla muln aapl picking recession stocktowatch stocktobuy stockmarket"
[1596141043237671000],1596141043237671000,"we are delivering a webinar on managing #redundancies and reorganisations on 12 december.\n\nwith the #recession looming a number of #businesses  may need to consider #restructuring in 2023. come and hear our tips for dealing with this sensitive subject.\n\nhttps://t.co/nhf4avz3xc",null,"[""delivering"",""webinar"",""managing"",""redundancies"",""reorganisations"",""12"",""december"",""recession"",""looming"",""number"",""businesses"",""may"",""need"",""consider"",""restructuring"",""2023"",""come"",""hear"",""tips"",""dealing"",""sensitive"",""subject"",""co"",""nhf4avz3xc""]","delivering webinar managing redundancies reorganisations december recession looming number businesses may need consider restructuring 2023 come hear tips dealing sensitive subject nhf4avz3xc"
[1596140897359769600],1596140897359769600,"when will monetary policy finally score?\nthis is the truth about past tightening cycles.\nhttps://t.co/sqnvwoggxr\n#federalreserve #interestrates #housing #recession #unemployment",null,"[""monetary"",""policy"",""finally"",""score"",""truth"",""past"",""tightening"",""cycles"",""co"",""sqnvwoggxr"",""federalreserve"",""interestrates"",""housing"",""recession"",""unemployment""]","monetary policy finally score truth past tightening cycles sqnvwoggxr federalreserve interestrates housing recession unemployment"
[1596140435281686500],1596140435281686500,"my latest take on our markets...\n\n#commodities #gold #silver #copper #uranium #mining #miningstocks #goldstocks #recession #inflation #stagflation #economy https://t.co/ky2kqtlpgt",null,"[""latest"",""take"",""markets"",""commodities"",""gold"",""silver"",""copper"",""uranium"",""mining"",""miningstocks"",""goldstocks"",""recession"",""inflation"",""stagflation"",""economy"",""co"",""ky2kqtlpgt""]","latest take markets commodities gold silver copper uranium mining miningstocks goldstocks recession inflation stagflation economy ky2kqtlpgt"
[1596139834074345500],1596139834074345500,"#partygate\n#republicnow\n#nursesstrike\n#midwives\n#rmt\n#postalstrike\n#firefighterstrike\n#teachersstrike\n#doctorsstrike\n#royalmail\n#ryanair\n#portstrike\n#civilservice\n#indyref2\n#recession\n#depression\n#costoflivingcrisis\n#scottishindependence\n#stickup4scotland\n#indywales\n#whisperlist",null,"[""partygate"",""republicnow"",""nursesstrike"",""midwives"",""rmt"",""postalstrike"",""firefighterstrike"",""teachersstrike"",""doctorsstrike"",""royalmail"",""ryanair"",""portstrike"",""civilservice"",""indyref2"",""recession"",""depression"",""costoflivingcrisis"",""scottishindependence"",""stickup4scotland"",""indywales"",""whisperlist""]","partygate republicnow nursesstrike midwives rmt postalstrike firefighterstrike teachersstrike doctorsstrike royalmail ryanair portstrike civilservice indyref2 recession depression costoflivingcrisis scottishindependence stickup4scotland indywales whisperlist"
[1596139634249339000],1596139634249339000,"more signs of a regime shift in q4.  realized tlt vol over the last 12 days is at the lows of the last year.  lower rates vol will equal more certainty over #fed and #inflation which would likely lead to cash going to work if #recession signs don’t show. https://t.co/2myvta5kdm",null,"[""signs"",""regime"",""shift"",""q4"",""realized"",""tlt"",""vol"",""last"",""12"",""days"",""lows"",""last"",""year"",""lower"",""rates"",""vol"",""equal"",""certainty"",""fed"",""inflation"",""would"",""likely"",""lead"",""cash"",""going"",""work"",""recession"",""signs"",""show"",""co"",""2myvta5kdm""]","signs regime shift realized tlt vol last days lows last year lower rates vol equal certainty fed inflation would likely lead cash going work recession signs show 2myvta5kdm"
[1596137701165637600],1596137701165637600,"one of milton keynes' oldest companies goes into administration and offers its £12m premises for sale. broadway stampings and dyson diecastings employed 319 people at their factory and warehouse in bletchley’s denbigh industrial estate. #mk #recession https://t.co/surk94uiuw",null,"[""one"",""milton"",""keynes"",""oldest"",""companies"",""goes"",""administration"",""offers"",""12m"",""premises"",""sale"",""broadway"",""stampings"",""dyson"",""diecastings"",""employed"",""319"",""people"",""factory"",""warehouse"",""bletchley"",""denbigh"",""industrial"",""estate"",""mk"",""recession"",""co"",""surk94uiuw""]","one milton keynes oldest companies goes administration offers 12m premises sale broadway stampings dyson diecastings employed 319 people factory warehouse bletchley denbigh industrial estate recession surk94uiuw"
[1596137678881587200],1596137678881587200,"#partygate\n#republicnow\n#nursesstrike\n#midwives\n#rmt\n#postalstrike\n#firefighterstrike\n#teachersstrike\n#doctorsstrike\n#royalmail\n#ryanair\n#portstrike\n#civilservice\n#indyref2\n#recession\n#depression\n#costoflivingcrisis\n#scottishindependence\n#stickup4scotland\n#indywales\n#whisperlist",null,"[""partygate"",""republicnow"",""nursesstrike"",""midwives"",""rmt"",""postalstrike"",""firefighterstrike"",""teachersstrike"",""doctorsstrike"",""royalmail"",""ryanair"",""portstrike"",""civilservice"",""indyref2"",""recession"",""depression"",""costoflivingcrisis"",""scottishindependence"",""stickup4scotland"",""indywales"",""whisperlist""]","partygate republicnow nursesstrike midwives rmt postalstrike firefighterstrike teachersstrike doctorsstrike royalmail ryanair portstrike civilservice indyref2 recession depression costoflivingcrisis scottishindependence stickup4scotland indywales whisperlist"
[1596136188808925200],1596136188808925200,"""@gbnews i'm sympathetic to small businesses being smashed with ever higher taxes to pay for an ever expanding public sector and their ever expanding pay demands. no wonder uk's private sector is collapsing at an alarming rate, and uk gov. printing money to cover it. #gbnews #recession""",null,"[""gbnews"",""sympathetic"",""small"",""businesses"",""smashed"",""ever"",""higher"",""taxes"",""pay"",""ever"",""expanding"",""public"",""sector"",""ever"",""expanding"",""pay"",""demands"",""wonder"",""uk"",""private"",""sector"",""collapsing"",""alarming"",""rate"",""uk"",""gov"",""printing"",""money"",""cover"",""gbnews"",""recession""]","gbnews sympathetic small businesses smashed ever higher taxes pay ever expanding public sector ever expanding pay demands wonder private sector collapsing alarming rate gov printing money cover gbnews recession"
[1596135867688448000],1596135867688448000,"how recession worsens gender wage inequality\n\n#recession #gender #inequality #salaries #employees #companies #techdoquest #tdq\n\nhttps://t.co/euvkjh89me",null,"[""recession"",""worsens"",""gender"",""wage"",""inequality"",""recession"",""gender"",""inequality"",""salaries"",""employees"",""companies"",""techdoquest"",""tdq"",""co"",""euvkjh89me""]","recession worsens gender wage inequality recession gender inequality salaries employees companies techdoquest tdq euvkjh89me"
[1596135148239704000],1596135148239704000,"oof heavy hit. \n\n#canada #recession https://t.co/dhxum2ukjv",null,"[""oof"",""heavy"",""hit"",""canada"",""recession"",""co"",""dhxum2ukjv""]","oof heavy hit canada recession dhxum2ukjv"
[1596134169117008000],1596134169117008000,"""#blackfriday buy what you only need, they give discount to boost sales...you have no idea what's coming.....#recession""",null,"[""blackfriday"",""buy"",""need"",""give"",""discount"",""boost"",""sales"",""idea"",""coming"",""recession""]","blackfriday buy need give discount boost sales idea coming recession"
[1596134151161274400],1596134151161274400,"""the 7th step out of 7 that you can take to increase your profits, while retaining your employees.\nhttps://t.co/iaqea9pttp\n\n#recession #tips #howto #management #owner #agency #video #elon #twitter #layoffs #facebook #amazon #lean #shopify https://t.co/pgckci9xlq""",null,"[""7th"",""step"",""7"",""take"",""increase"",""profits"",""retaining"",""employees"",""co"",""iaqea9pttp"",""recession"",""tips"",""howto"",""management"",""owner"",""agency"",""video"",""elon"",""twitter"",""layoffs"",""facebook"",""amazon"",""lean"",""shopify"",""co"",""pgckci9xlq""]","7th step take increase profits retaining employees iaqea9pttp recession tips howto management owner agency video elon twitter layoffs facebook amazon lean shopify pgckci9xlq"
